record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity
S01_000916,167,TRANSFER,95243.51,C2011369129,1594024.11,1498780.6,C_SYN_353319895,0.0,95243.51,1,0,S01_00200,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000917,168,TRANSFER,299756.12,C2011369129,1498780.6,1199024.48,C_SYN_299416696,0.0,299756.12,1,0,S01_00200,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000918,258,TRANSFER,80747.2,C1060101806,403735.99,322988.8,C_SYN_583787141,0.0,80747.2,1,0,S01_00201,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000919,260,TRANSFER,64597.76,C1060101806,322988.8,258391.04,C_SYN_314763327,0.0,64597.76,1,0,S01_00201,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000920,262,TRANSFER,51678.21,C1060101806,258391.04,206712.83,C_SYN_729443275,0.0,51678.21,1,0,S01_00201,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000921,278,TRANSFER,10000.0,C1081170405,50000.0,40000.0,C_SYN_300495076,0.0,10000.0,1,0,S01_00202,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000922,279,TRANSFER,8000.0,C1081170405,40000.0,32000.0,C_SYN_895844982,0.0,8000.0,1,0,S01_00202,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000923,280,TRANSFER,6400.0,C1081170405,32000.0,25600.0,C_SYN_770388818,0.0,6400.0,1,0,S01_00202,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000924,281,TRANSFER,5120.0,C1081170405,25600.0,20480.0,C_SYN_847409871,0.0,5120.0,1,0,S01_00202,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000925,281,TRANSFER,4096.0,C1081170405,20480.0,16384.0,C_SYN_309846384,0.0,4096.0,1,0,S01_00202,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000926,382,TRANSFER,2140834.49,C1729637030,29032331.04,26891496.55,C_SYN_460991840,0.0,2140834.49,1,0,S01_00203,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000927,382,TRANSFER,727053.0,C1729637030,26891496.55,26164443.54,C_SYN_553139524,0.0,727053.0,1,0,S01_00203,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000928,384,TRANSFER,367437.72,C1729637030,26164443.54,25797005.82,C_SYN_554642720,0.0,367437.72,1,0,S01_00203,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000929,384,TRANSFER,2679376.29,C1729637030,25797005.82,23117629.52,C_SYN_896475410,0.0,2679376.29,1,0,S01_00203,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000930,190,TRANSFER,125064.19,C253118680,625320.95,500256.76,C_SYN_708744588,0.0,125064.19,1,0,S01_00204,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000931,191,TRANSFER,100051.35,C253118680,500256.76,400205.4,C_SYN_668147534,0.0,100051.35,1,0,S01_00204,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000932,194,TRANSFER,80041.08,C253118680,400205.4,320164.32,C_SYN_822988434,0.0,80041.08,1,0,S01_00204,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000933,229,TRANSFER,512847.25,C1810519449,2564236.26,2051389.01,C_SYN_149309063,0.0,512847.25,1,0,S01_00205,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000934,231,TRANSFER,410277.8,C1810519449,2051389.01,1641111.21,C_SYN_542902849,0.0,410277.8,1,0,S01_00205,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000935,232,TRANSFER,328222.24,C1810519449,1641111.21,1312888.97,C_SYN_759711293,0.0,328222.24,1,0,S01_00205,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000936,232,TRANSFER,262577.79,C1810519449,1312888.97,1050311.17,C_SYN_452974291,0.0,262577.79,1,0,S01_00205,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000937,139,TRANSFER,300539.54,C1563190691,1502697.69,1202158.15,C_SYN_172112225,0.0,300539.54,1,0,S01_00206,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000938,141,TRANSFER,240431.63,C1563190691,1202158.15,961726.52,C_SYN_260896635,0.0,240431.63,1,0,S01_00206,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000939,142,TRANSFER,192345.3,C1563190691,961726.52,769381.22,C_SYN_718225817,0.0,192345.3,1,0,S01_00206,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000940,395,TRANSFER,43964.08,C1543942454,3759578.78,3715614.7,C_SYN_525393259,0.0,43964.08,1,0,S01_00207,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000941,395,TRANSFER,569117.32,C1543942454,3715614.7,3146497.38,C_SYN_174741149,0.0,569117.32,1,0,S01_00207,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000942,396,TRANSFER,432507.04,C1543942454,3146497.38,2713990.34,C_SYN_629396869,0.0,432507.04,1,0,S01_00207,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000943,397,TRANSFER,542798.07,C1543942454,2713990.34,2171192.28,C_SYN_961941832,0.0,542798.07,1,0,S01_00207,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000944,398,TRANSFER,434238.46,C1543942454,2171192.28,1736953.82,C_SYN_458874437,0.0,434238.46,1,0,S01_00207,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000945,43,TRANSFER,311047.47,C1486559663,2323321.65,2012274.18,C_SYN_554861977,0.0,311047.47,1,0,S01_00208,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000946,44,TRANSFER,402454.84,C1486559663,2012274.18,1609819.34,C_SYN_936385870,0.0,402454.84,1,0,S01_00208,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000947,45,TRANSFER,174060.39,C1486559663,1609819.34,1435758.95,C_SYN_671204143,0.0,174060.39,1,0,S01_00208,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000948,45,TRANSFER,97945.61,C1486559663,1435758.95,1337813.34,C_SYN_637750371,0.0,97945.61,1,0,S01_00208,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000949,46,TRANSFER,267562.67,C1486559663,1337813.34,1070250.67,C_SYN_779256347,0.0,267562.67,1,0,S01_00208,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000950,393,TRANSFER,1765228.4,C592528440,16002883.89,14237655.49,C_SYN_740101795,0.0,1765228.4,1,0,S01_00209,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000951,396,TRANSFER,179513.49,C592528440,14237655.49,14058141.99,C_SYN_909775721,0.0,179513.49,1,0,S01_00209,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000952,397,TRANSFER,2619502.3,C592528440,14058141.99,11438639.7,C_SYN_135733873,0.0,2619502.3,1,0,S01_00209,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000953,298,TRANSFER,358275.97,C1548427609,3769812.24,3411536.27,C_SYN_890364059,0.0,358275.97,1,0,S01_00210,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000954,299,TRANSFER,682307.25,C1548427609,3411536.27,2729229.01,C_SYN_909107354,0.0,682307.25,1,0,S01_00210,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000955,299,TRANSFER,545845.8,C1548427609,2729229.01,2183383.21,C_SYN_586584080,0.0,545845.8,1,0,S01_00210,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000956,300,TRANSFER,64022.4,C1548427609,2183383.21,2119360.81,C_SYN_962719921,0.0,64022.4,1,0,S01_00210,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000957,15,TRANSFER,43964.08,C1335786455,1269023.8,1225059.73,C_SYN_555142112,0.0,43964.08,1,0,S01_00211,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000958,18,TRANSFER,245011.95,C1335786455,1225059.73,980047.78,C_SYN_792212513,0.0,245011.95,1,0,S01_00211,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000959,19,TRANSFER,196009.56,C1335786455,980047.78,784038.23,C_SYN_850638001,0.0,196009.56,1,0,S01_00211,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000960,547,TRANSFER,713231.68,C892878726,3566158.38,2852926.7,C_SYN_480069513,0.0,713231.68,1,0,S01_00212,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000961,548,TRANSFER,317541.15,C892878726,2852926.7,2535385.56,C_SYN_413463058,0.0,317541.15,1,0,S01_00212,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000962,548,TRANSFER,172053.33,C892878726,2535385.56,2363332.22,C_SYN_290069324,0.0,172053.33,1,0,S01_00212,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000963,549,TRANSFER,472666.44,C892878726,2363332.22,1890665.78,C_SYN_601581769,0.0,472666.44,1,0,S01_00212,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000964,188,TRANSFER,233459.23,C1826473597,1519534.4,1286075.17,C_SYN_985697020,0.0,233459.23,1,0,S01_00213,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000965,188,TRANSFER,43964.08,C1826473597,1286075.17,1242111.09,C_SYN_594751675,0.0,43964.08,1,0,S01_00213,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000966,191,TRANSFER,248422.22,C1826473597,1242111.09,993688.88,C_SYN_571689764,0.0,248422.22,1,0,S01_00213,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000967,261,TRANSFER,451907.34,C2057335005,2709272.1,2257364.76,C_SYN_982447547,0.0,451907.34,1,0,S01_00214,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000968,262,TRANSFER,451472.95,C2057335005,2257364.76,1805891.81,C_SYN_926976675,0.0,451472.95,1,0,S01_00214,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000969,264,TRANSFER,361178.36,C2057335005,1805891.81,1444713.44,C_SYN_374905179,0.0,361178.36,1,0,S01_00214,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000970,264,TRANSFER,288942.69,C2057335005,1444713.44,1155770.76,C_SYN_282034069,0.0,288942.69,1,0,S01_00214,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000971,136,TRANSFER,103769.05,C883938708,4615746.75,4511977.7,C_SYN_221595991,0.0,103769.05,1,0,S01_00215,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000972,137,TRANSFER,677133.06,C883938708,4511977.7,3834844.64,C_SYN_233307520,0.0,677133.06,1,0,S01_00215,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000973,139,TRANSFER,766968.93,C883938708,3834844.64,3067875.71,C_SYN_766466033,0.0,766968.93,1,0,S01_00215,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000974,140,TRANSFER,613575.14,C883938708,3067875.71,2454300.57,C_SYN_785014053,0.0,613575.14,1,0,S01_00215,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000975,141,TRANSFER,490860.11,C883938708,2454300.57,1963440.46,C_SYN_402760580,0.0,490860.11,1,0,S01_00215,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000976,402,TRANSFER,43964.08,C1205266428,2567856.84,2523892.76,C_SYN_942677842,0.0,43964.08,1,0,S01_00216,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000977,403,TRANSFER,446299.69,C1205266428,2523892.76,2077593.07,C_SYN_134206848,0.0,446299.69,1,0,S01_00216,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000978,404,TRANSFER,396905.16,C1205266428,2077593.07,1680687.91,C_SYN_930245146,0.0,396905.16,1,0,S01_00216,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000979,405,TRANSFER,336137.58,C1205266428,1680687.91,1344550.33,C_SYN_559071764,0.0,336137.58,1,0,S01_00216,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000980,134,TRANSFER,10000.0,C870897416,50000.0,40000.0,C_SYN_256155268,0.0,10000.0,1,0,S01_00217,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000981,135,TRANSFER,8000.0,C870897416,40000.0,32000.0,C_SYN_192336441,0.0,8000.0,1,0,S01_00217,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000982,137,TRANSFER,6400.0,C870897416,32000.0,25600.0,C_SYN_394673264,0.0,6400.0,1,0,S01_00217,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000983,138,TRANSFER,5120.0,C870897416,25600.0,20480.0,C_SYN_329227506,0.0,5120.0,1,0,S01_00217,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000984,139,TRANSFER,4096.0,C870897416,20480.0,16384.0,C_SYN_192768680,0.0,4096.0,1,0,S01_00217,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000985,351,TRANSFER,200600.85,C1521577502,28611294.21,28410693.36,C_SYN_156912766,0.0,200600.85,1,0,S01_00218,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000986,352,TRANSFER,842943.8,C1521577502,28410693.36,27567749.55,C_SYN_998460910,0.0,842943.8,1,0,S01_00218,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000987,354,TRANSFER,796670.18,C1521577502,27567749.55,26771079.37,C_SYN_933007149,0.0,796670.18,1,0,S01_00218,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000988,540,TRANSFER,205149.45,C183647209,5657795.17,5452645.72,C_SYN_300947293,0.0,205149.45,1,0,S01_00219,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000989,541,TRANSFER,1090529.14,C183647209,5452645.72,4362116.58,C_SYN_509009565,0.0,1090529.14,1,0,S01_00219,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000990,544,TRANSFER,147638.67,C183647209,4362116.58,4214477.91,C_SYN_704969897,0.0,147638.67,1,0,S01_00219,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000991,544,TRANSFER,188047.45,C183647209,4214477.91,4026430.46,C_SYN_547841929,0.0,188047.45,1,0,S01_00219,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000992,544,TRANSFER,479832.11,C183647209,4026430.46,3546598.35,C_SYN_608588705,0.0,479832.11,1,0,S01_00219,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000993,403,TRANSFER,339749.73,C1003824894,2788538.4,2448788.67,C_SYN_408860567,0.0,339749.73,1,0,S01_00220,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000994,404,TRANSFER,305450.83,C1003824894,2448788.67,2143337.84,C_SYN_811998638,0.0,305450.83,1,0,S01_00220,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000995,406,TRANSFER,428667.57,C1003824894,2143337.84,1714670.27,C_SYN_275685650,0.0,428667.57,1,0,S01_00220,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000996,406,TRANSFER,342934.05,C1003824894,1714670.27,1371736.21,C_SYN_968210862,0.0,342934.05,1,0,S01_00220,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000997,16,TRANSFER,1645947.59,C505231622,8229737.97,6583790.38,C_SYN_423880832,0.0,1645947.59,1,0,S01_00221,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000998,16,TRANSFER,150813.01,C505231622,6583790.38,6432977.36,C_SYN_938009070,0.0,150813.01,1,0,S01_00221,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_000999,19,TRANSFER,1286595.47,C505231622,6432977.36,5146381.89,C_SYN_603386943,0.0,1286595.47,1,0,S01_00221,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001000,284,TRANSFER,47798.26,C307540790,2199395.83,2151597.57,C_SYN_133522480,0.0,47798.26,1,0,S01_00222,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001001,285,TRANSFER,354692.76,C307540790,2151597.57,1796904.81,C_SYN_177842160,0.0,354692.76,1,0,S01_00222,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001002,288,TRANSFER,359380.96,C307540790,1796904.81,1437523.85,C_SYN_396549912,0.0,359380.96,1,0,S01_00222,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001003,267,TRANSFER,45162.15,C1501712856,225810.77,180648.61,C_SYN_665060751,0.0,45162.15,1,0,S01_00223,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001004,269,TRANSFER,36129.72,C1501712856,180648.61,144518.89,C_SYN_253143927,0.0,36129.72,1,0,S01_00223,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001005,269,TRANSFER,28903.78,C1501712856,144518.89,115615.11,C_SYN_633309013,0.0,28903.78,1,0,S01_00223,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001006,408,TRANSFER,206310.19,C839846872,1031550.97,825240.78,C_SYN_964551629,0.0,206310.19,1,0,S01_00224,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001007,408,TRANSFER,165048.16,C839846872,825240.78,660192.62,C_SYN_550859969,0.0,165048.16,1,0,S01_00224,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001008,409,TRANSFER,132038.52,C839846872,660192.62,528154.1,C_SYN_157413770,0.0,132038.52,1,0,S01_00224,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001009,166,TRANSFER,282207.92,C478082270,15967776.48,15685568.56,C_SYN_280326023,0.0,282207.92,1,0,S01_00225,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001010,167,TRANSFER,318418.98,C478082270,15685568.56,15367149.58,C_SYN_880495598,0.0,318418.98,1,0,S01_00225,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001011,168,TRANSFER,570060.11,C478082270,15367149.58,14797089.47,C_SYN_385893339,0.0,570060.11,1,0,S01_00225,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001012,171,TRANSFER,67684.98,C478082270,14797089.47,14729404.49,C_SYN_961048913,0.0,67684.98,1,0,S01_00225,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001013,258,TRANSFER,424214.74,C286470438,2121073.7,1696858.96,C_SYN_405639132,0.0,424214.74,1,0,S01_00226,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001014,259,TRANSFER,339371.79,C286470438,1696858.96,1357487.16,C_SYN_626276415,0.0,339371.79,1,0,S01_00226,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001015,260,TRANSFER,64818.1,C286470438,1357487.16,1292669.06,C_SYN_613567293,0.0,64818.1,1,0,S01_00226,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001016,188,TRANSFER,102914.49,C1173408607,2654217.15,2551302.66,C_SYN_449471617,0.0,102914.49,1,0,S01_00227,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001017,189,TRANSFER,510260.53,C1173408607,2551302.66,2041042.13,C_SYN_629316744,0.0,510260.53,1,0,S01_00227,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001018,189,TRANSFER,351361.8,C1173408607,2041042.13,1689680.33,C_SYN_509617889,0.0,351361.8,1,0,S01_00227,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001019,190,TRANSFER,337936.07,C1173408607,1689680.33,1351744.26,C_SYN_385457816,0.0,337936.07,1,0,S01_00227,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001020,190,TRANSFER,270348.85,C1173408607,1351744.26,1081395.41,C_SYN_306297401,0.0,270348.85,1,0,S01_00227,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001021,574,TRANSFER,10000.0,C252927843,50000.0,40000.0,C_SYN_686779194,0.0,10000.0,1,0,S01_00228,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001022,575,TRANSFER,8000.0,C252927843,40000.0,32000.0,C_SYN_516451454,0.0,8000.0,1,0,S01_00228,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001023,576,TRANSFER,6400.0,C252927843,32000.0,25600.0,C_SYN_779586192,0.0,6400.0,1,0,S01_00228,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001024,577,TRANSFER,5120.0,C252927843,25600.0,20480.0,C_SYN_886679572,0.0,5120.0,1,0,S01_00228,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001025,578,TRANSFER,4096.0,C252927843,20480.0,16384.0,C_SYN_540599017,0.0,4096.0,1,0,S01_00228,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001026,579,TRANSFER,3276.8,C252927843,16384.0,13107.2,C_SYN_135507773,0.0,3276.8,1,0,S01_00228,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001027,401,TRANSFER,447281.47,C313854670,5003073.09,4555791.62,C_SYN_578947713,0.0,447281.47,1,0,S01_00229,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001028,402,TRANSFER,911158.32,C313854670,4555791.62,3644633.3,C_SYN_130320939,0.0,911158.32,1,0,S01_00229,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001029,402,TRANSFER,82449.65,C313854670,3644633.3,3562183.65,C_SYN_430590800,0.0,82449.65,1,0,S01_00229,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001030,404,TRANSFER,712436.73,C313854670,3562183.65,2849746.92,C_SYN_670366347,0.0,712436.73,1,0,S01_00229,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001031,404,TRANSFER,569949.38,C313854670,2849746.92,2279797.53,C_SYN_785093521,0.0,569949.38,1,0,S01_00229,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001032,405,TRANSFER,216714.05,C313854670,2279797.53,2063083.48,C_SYN_194257535,0.0,216714.05,1,0,S01_00229,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001033,307,TRANSFER,81089.16,C863524424,2076515.28,1995426.12,C_SYN_426064095,0.0,81089.16,1,0,S01_00230,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001034,309,TRANSFER,399085.22,C863524424,1995426.12,1596340.9,C_SYN_222224237,0.0,399085.22,1,0,S01_00230,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001035,309,TRANSFER,43964.08,C863524424,1596340.9,1552376.82,C_SYN_416828550,0.0,43964.08,1,0,S01_00230,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001036,312,TRANSFER,310475.36,C863524424,1552376.82,1241901.46,C_SYN_215064244,0.0,310475.36,1,0,S01_00230,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001037,214,TRANSFER,238913.58,C1721282117,13987955.79,13749042.21,C_SYN_233784320,0.0,238913.58,1,0,S01_00231,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001038,216,TRANSFER,155423.54,C1721282117,13749042.21,13593618.67,C_SYN_244639045,0.0,155423.54,1,0,S01_00231,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001039,216,TRANSFER,43964.08,C1721282117,13593618.67,13549654.6,C_SYN_419231566,0.0,43964.08,1,0,S01_00231,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001040,216,TRANSFER,181605.08,C1721282117,13549654.6,13368049.51,C_SYN_564373549,0.0,181605.08,1,0,S01_00231,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001041,217,TRANSFER,654304.37,C1721282117,13368049.51,12713745.14,C_SYN_868734424,0.0,654304.37,1,0,S01_00231,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
S01_001042,218,TRANSFER,381271.5,C1721282117,12713745.14,12332473.64,C_SYN_160993015,0.0,381271.5,1,0,S01_00231,RAPID_REPEATED_TRANSFER,Multiple high-value transfers from the same account within a short time window,HIGH
