record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity
S02_000369,282,PAYMENT,1082985.71,C609496072,1542203.99,459218.28,C_SYN_565323951,0.0,1082985.71,1,0,S02_00369,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000370,299,CASH_OUT,1098559.07,C1356676084,2056028.8,957469.73,C_SYN_621170637,0.0,1098559.07,1,0,S02_00370,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000371,326,CASH_OUT,1045518.47,C952542530,1630876.83,585358.36,C_SYN_974824613,0.0,1045518.47,1,0,S02_00371,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000372,366,TRANSFER,996817.66,C1822820613,1648473.87,651656.21,C_SYN_245292083,0.0,996817.66,1,0,S02_00372,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000373,186,TRANSFER,1002950.83,C1192577238,1799849.98,796899.15,C_SYN_306771907,0.0,1002950.83,1,0,S02_00373,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000374,309,CASH_OUT,1069950.0,C706386650,2047715.25,977765.25,C_SYN_895987070,0.0,1069950.0,1,0,S02_00374,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000375,144,TRANSFER,1092870.9,C80963161,1820991.18,728120.28,C_SYN_268194541,0.0,1092870.9,1,0,S02_00375,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000376,231,PAYMENT,960716.08,C678802964,1613217.92,652501.84,C_SYN_593633440,0.0,960716.08,1,0,S02_00376,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000377,285,PAYMENT,955112.08,C521810622,1195561.08,240449.0,C_SYN_984009439,0.0,955112.08,1,0,S02_00377,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000378,336,PAYMENT,964072.87,C1450337774,1515085.43,551012.56,C_SYN_690660110,0.0,964072.87,1,0,S02_00378,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000379,304,PAYMENT,980051.21,C984792437,1525152.64,545101.43,C_SYN_266654456,0.0,980051.21,1,0,S02_00379,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000380,185,TRANSFER,973020.1,C1523930235,1780043.23,807023.13,C_SYN_753798229,0.0,973020.1,1,0,S02_00380,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000381,21,CASH_OUT,1083652.83,C1454883602,1850102.3,766449.47,C_SYN_404651525,0.0,1083652.83,1,0,S02_00381,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000382,210,PAYMENT,1058426.96,C1157261476,1472362.22,413935.26,C_SYN_960991928,0.0,1058426.96,1,0,S02_00382,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000383,21,TRANSFER,1059639.85,C652882863,1447037.89,387398.04,C_SYN_171178892,0.0,1059639.85,1,0,S02_00383,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000384,218,TRANSFER,988817.73,C69452095,1272035.5,283217.77,C_SYN_481653593,0.0,988817.73,1,0,S02_00384,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000385,171,TRANSFER,988716.66,C1635349229,1221569.54,232852.88,C_SYN_219494888,0.0,988716.66,1,0,S02_00385,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000386,243,TRANSFER,1060776.45,C1776869169,1565895.4,505118.95,C_SYN_131834022,0.0,1060776.45,1,0,S02_00386,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000387,236,TRANSFER,1071326.9,C2016562737,1671781.65,600454.75,C_SYN_870631806,0.0,1071326.9,1,0,S02_00387,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000388,378,PAYMENT,1023523.05,C1657084776,1812890.76,789367.71,C_SYN_563449355,0.0,1023523.05,1,0,S02_00388,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000389,263,CASH_OUT,1121700.63,C1531518437,2120355.64,998655.01,C_SYN_109035949,0.0,1121700.63,1,0,S02_00389,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000390,235,CASH_OUT,959971.86,C1073098875,1679251.83,719279.97,C_SYN_591720641,0.0,959971.86,1,0,S02_00390,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000391,186,TRANSFER,1069020.65,C1978466057,1792808.79,723788.14,C_SYN_312960167,0.0,1069020.65,1,0,S02_00391,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000392,388,TRANSFER,963706.38,C1214157756,1882485.32,918778.94,C_SYN_824014014,0.0,963706.38,1,0,S02_00392,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000393,381,TRANSFER,1056544.65,C1572121937,1805504.68,748960.03,C_SYN_801312117,0.0,1056544.65,1,0,S02_00393,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000394,136,CASH_OUT,980280.2,C935467077,1757431.64,777151.44,C_SYN_228812636,0.0,980280.2,1,0,S02_00394,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000395,706,TRANSFER,974908.34,C2128288292,1499045.78,524137.44,C_SYN_293448354,0.0,974908.34,1,0,S02_00395,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000396,623,TRANSFER,957117.79,C1679638971,1576290.61,619172.82,C_SYN_500150750,0.0,957117.79,1,0,S02_00396,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000397,377,TRANSFER,961392.93,C31989598,1808834.83,847441.9,C_SYN_760986275,0.0,961392.93,1,0,S02_00397,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000398,310,CASH_OUT,1004591.73,C147255655,1564285.56,559693.83,C_SYN_307791969,0.0,1004591.73,1,0,S02_00398,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000399,53,TRANSFER,1114939.02,C413755745,1622340.47,507401.45,C_SYN_453040943,0.0,1114939.02,1,0,S02_00399,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000400,315,TRANSFER,1073674.58,C1375078725,1431732.34,358057.76,C_SYN_875367588,0.0,1073674.58,1,0,S02_00400,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000401,254,PAYMENT,1086963.84,C655167654,1599809.75,512845.91,C_SYN_174042569,0.0,1086963.84,1,0,S02_00401,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000402,333,CASH_OUT,1018976.5,C904539320,1708610.7,689634.2,C_SYN_534908016,0.0,1018976.5,1,0,S02_00402,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000403,239,TRANSFER,1015128.9,C1038311980,2020541.77,1005412.87,C_SYN_976180288,0.0,1015128.9,1,0,S02_00403,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000404,408,TRANSFER,1037005.2,C1342171523,1663733.91,626728.71,C_SYN_683209516,0.0,1037005.2,1,0,S02_00404,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000405,50,TRANSFER,954806.55,C1987692291,1268002.15,313195.6,C_SYN_200296497,0.0,954806.55,1,0,S02_00405,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000406,360,TRANSFER,1037414.08,C562279785,1938288.06,900873.98,C_SYN_617101092,0.0,1037414.08,1,0,S02_00406,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000407,182,PAYMENT,1058222.87,C253844064,2102911.63,1044688.76,C_SYN_264950092,0.0,1058222.87,1,0,S02_00407,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000408,278,CASH_OUT,1010752.3,C1158201451,1337544.73,326792.43,C_SYN_330689072,0.0,1010752.3,1,0,S02_00408,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000409,689,TRANSFER,1099935.13,C60618096,1585959.73,486024.6,C_SYN_140093087,0.0,1099935.13,1,0,S02_00409,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000410,350,TRANSFER,1011124.91,C78086410,1995084.85,983959.94,C_SYN_347857510,0.0,1011124.91,1,0,S02_00410,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000411,146,PAYMENT,1054614.34,C553216393,1392530.91,337916.57,C_SYN_386718817,0.0,1054614.34,1,0,S02_00411,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000412,285,TRANSFER,1082022.73,C281824361,1580465.69,498442.96,C_SYN_282627991,0.0,1082022.73,1,0,S02_00412,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000413,238,PAYMENT,975965.49,C1549311132,1726197.75,750232.26,C_SYN_774064245,0.0,975965.49,1,0,S02_00413,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000414,53,CASH_OUT,1113640.75,C803252061,1811569.77,697929.02,C_SYN_615263627,0.0,1113640.75,1,0,S02_00414,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000415,288,TRANSFER,1526057.52,C184046251,2662367.14,1136309.62,C_SYN_645849901,0.0,1526057.52,1,0,S02_00415,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000416,46,TRANSFER,1798603.81,C1487372998,3244136.26,1445532.45,C_SYN_481099006,0.0,1798603.81,1,0,S02_00416,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000417,148,CASH_OUT,1043668.55,C643517427,1620795.31,577126.76,C_SYN_554215578,0.0,1043668.55,1,0,S02_00417,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000418,208,PAYMENT,1105707.63,C1496420633,1687384.33,581676.7,C_SYN_432941234,0.0,1105707.63,1,0,S02_00418,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000419,381,TRANSFER,985455.84,C1680767719,1855780.45,870324.61,C_SYN_912392272,0.0,985455.84,1,0,S02_00419,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000420,260,TRANSFER,992671.26,C1091920157,1394542.36,401871.1,C_SYN_232242244,0.0,992671.26,1,0,S02_00420,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000421,165,TRANSFER,1117221.13,C1143748765,2120082.02,1002860.89,C_SYN_216935561,0.0,1117221.13,1,0,S02_00421,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000422,335,CASH_OUT,1009490.34,C983593512,1638264.0,628773.66,C_SYN_286375901,0.0,1009490.34,1,0,S02_00422,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000423,203,TRANSFER,1129043.99,C754057245,1356946.08,227902.09,C_SYN_289674050,0.0,1129043.99,1,0,S02_00423,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000424,193,TRANSFER,1083089.13,C960794222,1952530.63,869441.5,C_SYN_181272708,0.0,1083089.13,1,0,S02_00424,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000425,216,TRANSFER,1583327.27,C680908736,2405517.69,822190.42,C_SYN_433501357,0.0,1583327.27,1,0,S02_00425,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000426,11,CASH_OUT,1004559.88,C1565885223,1713449.52,708889.64,C_SYN_430887116,0.0,1004559.88,1,0,S02_00426,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000427,259,TRANSFER,1435882.12,C276273757,1811350.45,375468.33,C_SYN_102681206,0.0,1435882.12,1,0,S02_00427,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000428,237,TRANSFER,1035679.95,C1616077891,1831173.34,795493.39,C_SYN_816634295,0.0,1035679.95,1,0,S02_00428,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000429,311,TRANSFER,1117215.83,C661137694,2150516.24,1033300.41,C_SYN_407071708,0.0,1117215.83,1,0,S02_00429,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000430,263,TRANSFER,1048466.36,C536952118,1286400.43,237934.07,C_SYN_563057972,0.0,1048466.36,1,0,S02_00430,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000431,403,CASH_OUT,983172.02,C1450817639,1861682.21,878510.19,C_SYN_975945033,0.0,983172.02,1,0,S02_00431,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000432,15,CASH_OUT,1064396.88,C1247038687,1671675.93,607279.05,C_SYN_411534579,0.0,1064396.88,1,0,S02_00432,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000433,312,TRANSFER,1051053.36,C641107952,2032141.62,981088.26,C_SYN_191952593,0.0,1051053.36,1,0,S02_00433,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000434,341,CASH_OUT,973406.1,C1325698787,1210397.03,236990.93,C_SYN_754753328,0.0,973406.1,1,0,S02_00434,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000435,269,CASH_OUT,1090780.53,C1975987132,1826826.81,736046.28,C_SYN_725891536,0.0,1090780.53,1,0,S02_00435,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000436,315,TRANSFER,949900.33,C784125215,1702908.4,753008.07,C_SYN_384628124,0.0,949900.33,1,0,S02_00436,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000437,143,PAYMENT,1051359.9,C696147476,1742573.66,691213.76,C_SYN_775168081,0.0,1051359.9,1,0,S02_00437,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000438,146,PAYMENT,1017428.69,C443869204,1770439.92,753011.23,C_SYN_598313616,0.0,1017428.69,1,0,S02_00438,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000439,285,PAYMENT,1117386.31,C966363347,1945009.99,827623.68,C_SYN_697498030,0.0,1117386.31,1,0,S02_00439,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000440,261,PAYMENT,1069693.39,C1739872369,1934893.74,865200.35,C_SYN_962312208,0.0,1069693.39,1,0,S02_00440,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000441,253,TRANSFER,997839.6,C2106142089,1703782.97,705943.37,C_SYN_306957353,0.0,997839.6,1,0,S02_00441,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000442,139,PAYMENT,1018840.11,C1533185729,1610556.14,591716.03,C_SYN_576644847,0.0,1018840.11,1,0,S02_00442,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000443,236,TRANSFER,1026941.92,C202767276,1862928.2,835986.28,C_SYN_815131089,0.0,1026941.92,1,0,S02_00443,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000444,409,TRANSFER,1079324.42,C894148596,2046194.61,966870.19,C_SYN_659018935,0.0,1079324.42,1,0,S02_00444,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000445,194,TRANSFER,1085538.44,C940200457,1645445.58,559907.14,C_SYN_876561415,0.0,1085538.44,1,0,S02_00445,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000446,326,TRANSFER,1125417.68,C815803683,1964703.66,839285.98,C_SYN_955623093,0.0,1125417.68,1,0,S02_00446,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000447,232,CASH_OUT,956985.42,C1454514551,1778698.6,821713.18,C_SYN_237504821,0.0,956985.42,1,0,S02_00447,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000448,287,TRANSFER,1125397.94,C2006953836,2170729.4,1045331.46,C_SYN_479096833,0.0,1125397.94,1,0,S02_00448,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000449,240,TRANSFER,1023997.04,C2118378140,1559989.65,535992.61,C_SYN_232876304,0.0,1023997.04,1,0,S02_00449,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000450,253,PAYMENT,1033118.94,C30214883,1668720.39,635601.45,C_SYN_862538213,0.0,1033118.94,1,0,S02_00450,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000451,27,TRANSFER,997529.45,C726041828,1301990.02,304460.57,C_SYN_560117963,0.0,997529.45,1,0,S02_00451,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000452,304,TRANSFER,1018380.91,C2053825072,1370120.87,351739.96,C_SYN_896749190,0.0,1018380.91,1,0,S02_00452,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000453,288,TRANSFER,1042857.9,C169045682,1561566.49,518708.59,C_SYN_105813775,0.0,1042857.9,1,0,S02_00453,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000454,277,CASH_OUT,1108180.63,C148684144,1814724.02,706543.39,C_SYN_442579975,0.0,1108180.63,1,0,S02_00454,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000455,29,TRANSFER,1572436.31,C679514328,2267976.12,695539.81,C_SYN_382157250,0.0,1572436.31,1,0,S02_00455,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000456,12,CASH_OUT,1036731.71,C1931556664,1637048.99,600317.28,C_SYN_348440025,0.0,1036731.71,1,0,S02_00456,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000457,240,CASH_OUT,992450.03,C1299689370,1707774.14,715324.11,C_SYN_721014346,0.0,992450.03,1,0,S02_00457,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000458,19,CASH_OUT,1080404.42,C29266855,2070984.11,990579.69,C_SYN_517446936,0.0,1080404.42,1,0,S02_00458,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000459,303,TRANSFER,1064191.47,C1032336903,1850952.73,786761.26,C_SYN_142541546,0.0,1064191.47,1,0,S02_00459,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000460,410,CASH_OUT,1010201.4,C609547492,1647689.4,637488.0,C_SYN_360399262,0.0,1010201.4,1,0,S02_00460,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000461,24,TRANSFER,975842.34,C1991130319,1663554.96,687712.62,C_SYN_949000906,0.0,975842.34,1,0,S02_00461,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000462,142,TRANSFER,1044973.14,C2025907718,1672461.6,627488.46,C_SYN_871463444,0.0,1044973.14,1,0,S02_00462,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000463,406,TRANSFER,1095110.53,C1711065887,1792982.54,697872.01,C_SYN_885188748,0.0,1095110.53,1,0,S02_00463,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000464,372,PAYMENT,1036235.64,C2044205438,1802510.32,766274.68,C_SYN_688406480,0.0,1036235.64,1,0,S02_00464,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000465,413,TRANSFER,1068378.67,C1452356131,1826105.85,757727.18,C_SYN_772910007,0.0,1068378.67,1,0,S02_00465,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000466,167,CASH_OUT,1028219.34,C2102443611,1293978.31,265758.97,C_SYN_625460341,0.0,1028219.34,1,0,S02_00466,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000467,144,CASH_OUT,1099165.22,C443598552,1631197.29,532032.07,C_SYN_951739920,0.0,1099165.22,1,0,S02_00467,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000468,14,TRANSFER,1086132.76,C666356672,1717740.78,631608.02,C_SYN_357697763,0.0,1086132.76,1,0,S02_00468,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000469,240,CASH_OUT,978626.1,C1826084879,1778458.71,799832.61,C_SYN_542657835,0.0,978626.1,1,0,S02_00469,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000470,312,PAYMENT,1013761.25,C327458498,1401972.43,388211.18,C_SYN_677087658,0.0,1013761.25,1,0,S02_00470,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000471,256,CASH_OUT,981372.18,C116882798,1812221.84,830849.66,C_SYN_116411413,0.0,981372.18,1,0,S02_00471,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000472,546,CASH_OUT,1036155.51,C2095161343,1341616.33,305460.82,C_SYN_267009544,0.0,1036155.51,1,0,S02_00472,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000473,212,TRANSFER,1121847.78,C672144140,1806372.59,684524.81,C_SYN_622800880,0.0,1121847.78,1,0,S02_00473,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000474,208,TRANSFER,955107.07,C1848799754,1485661.67,530554.6,C_SYN_209727577,0.0,955107.07,1,0,S02_00474,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000475,285,CASH_OUT,1019057.62,C163856495,1561688.6,542630.98,C_SYN_517778624,0.0,1019057.62,1,0,S02_00475,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000476,19,TRANSFER,1115229.0,C498373704,1789681.95,674452.95,C_SYN_107611432,0.0,1115229.0,1,0,S02_00476,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000477,255,PAYMENT,980890.1,C1185979508,1398732.6,417842.5,C_SYN_960965596,0.0,980890.1,1,0,S02_00477,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000478,405,TRANSFER,1051059.82,C1857164050,1535672.75,484612.93,C_SYN_485085298,0.0,1051059.82,1,0,S02_00478,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000479,315,PAYMENT,1110863.58,C1046862132,2126244.64,1015381.06,C_SYN_827773588,0.0,1110863.58,1,0,S02_00479,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000480,49,TRANSFER,1039165.81,C1977786123,1738424.89,699259.08,C_SYN_899447592,0.0,1039165.81,1,0,S02_00480,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000481,134,TRANSFER,986649.37,C1313533444,1238448.28,251798.91,C_SYN_919413262,0.0,986649.37,1,0,S02_00481,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000482,355,PAYMENT,1030236.85,C776246903,1275549.64,245312.79,C_SYN_931583201,0.0,1030236.85,1,0,S02_00482,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000483,663,PAYMENT,976618.35,C1319404253,1593133.73,616515.38,C_SYN_239468023,0.0,976618.35,1,0,S02_00483,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000484,364,CASH_OUT,1020052.18,C1084994895,1658214.51,638162.33,C_SYN_488398588,0.0,1020052.18,1,0,S02_00484,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000485,139,PAYMENT,959087.69,C50351941,1324404.45,365316.76,C_SYN_332781733,0.0,959087.69,1,0,S02_00485,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000486,43,TRANSFER,1108809.69,C740765271,1500103.05,391293.36,C_SYN_358061131,0.0,1108809.69,1,0,S02_00486,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000487,331,PAYMENT,1083345.91,C843949264,1666297.98,582952.07,C_SYN_327336497,0.0,1083345.91,1,0,S02_00487,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000488,386,TRANSFER,998286.28,C1020150984,1467053.35,468767.07,C_SYN_343496821,0.0,998286.28,1,0,S02_00488,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000489,24,CASH_OUT,1020300.1,C1614987234,1763906.45,743606.35,C_SYN_436965178,0.0,1020300.1,1,0,S02_00489,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000490,360,TRANSFER,1033120.53,C1712269291,1667536.13,634415.6,C_SYN_180946128,0.0,1033120.53,1,0,S02_00490,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
S02_000491,379,CASH_OUT,1120828.35,C1313258458,1461507.6,340679.25,C_SYN_358091876,0.0,1120828.35,1,0,S02_00491,UNUSUAL_HIGH_VALUE,Transaction amount is significantly higher than normal transaction behavior,HIGH
